https://nynypizzeria.com/wp-content/uploads/2018/01/menu-slider-1-1024x482.jpg ,Pizza
https://public.touch2success.com/static/fbc544822c77aec5dbf9756be9dc523b/img/phpWF9Mm6.png ,Burger
https://www.803fooddelivery.com/editable/templates/default/images/carousel-2.jpg ,Plate
https://assets.myfoodandfamily.com/adaptivemedia/rendition/mff-lf-football-watch-party-tailgate-party-food-838x402.jpg?id=7b38ff4a6246813dcb904c785d674677c67c799e&ht=400&wd=600&version=1&clid=pim ,Nachos
